timestamp,house_id,appliance_category,appliance,mains_power,appliance_power,data_quality_flag
2023-06-01 04:58:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1510.04,1394.26,good
2023-06-01 04:59:00+00:00,IAWE_house_2,other,other,285.48,128.57,good
2023-06-01 05:00:00+00:00,IAWE_house_1,lighting,lighting,294.68,0.0,good
2023-06-01 05:01:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2006.4,1527.24,good
2023-06-01 05:02:00+00:00,IAWE_house_1,fridge,fridge,67.21,5.0,good
2023-06-01 05:03:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1808.96,1378.17,good
2023-06-01 05:04:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1315.2,1211.92,good
2023-06-01 05:05:00+00:00,IAWE_house_2,other,other,921.77,757.61,good
2023-06-01 05:06:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2289.92,2092.89,good
2023-06-01 05:07:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2125.51,1822.68,good
2023-06-01 05:08:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1703.1,1302.89,good
2023-06-01 05:09:00+00:00,IAWE_house_2,other,other,650.17,344.22,good
2023-06-01 05:10:00+00:00,IAWE_house_2,other,other,606.71,445.75,good
2023-06-01 05:11:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1805.28,1510.89,good
2023-06-01 05:12:00+00:00,IAWE_house_1,fridge,fridge,171.65,112.78,good
2023-06-01 05:13:00+00:00,IAWE_house_1,lighting,lighting,175.89,112.37,good
2023-06-01 05:14:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1693.2,1272.12,good
2023-06-01 05:15:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1777.98,1636.19,good
2023-06-01 05:16:00+00:00,IAWE_house_1,lighting,lighting,397.65,98.84,good
2023-06-01 05:17:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,119.35,0.0,good
2023-06-01 05:18:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1580.85,1449.02,good
2023-06-01 05:19:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2102.46,1844.29,good
2023-06-01 05:20:00+00:00,IAWE_house_1,lighting,lighting,237.1,68.72,good
2023-06-01 05:21:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1973.96,1750.91,good
2023-06-01 05:22:00+00:00,IAWE_house_2,fridge,fridge,128.88,5.0,good
2023-06-01 05:23:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1725.23,1523.51,good
2023-06-01 05:24:00+00:00,IAWE_house_1,other,other,697.01,491.14,good
2023-06-01 05:25:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1678.48,1332.22,good
2023-06-01 05:26:00+00:00,IAWE_house_2,lighting,lighting,296.6,106.84,good
2023-06-01 05:27:00+00:00,IAWE_house_2,other,other,927.21,535.16,good
2023-06-01 05:28:00+00:00,IAWE_house_2,other,other,670.2,411.03,good
2023-06-01 05:29:00+00:00,IAWE_house_2,fridge,fridge,267.85,84.54,good
2023-06-01 05:30:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,321.38,0.0,good
2023-06-01 05:31:00+00:00,IAWE_house_2,other,other,686.22,312.61,good
2023-06-01 05:32:00+00:00,IAWE_house_2,fridge,fridge,277.9,106.82,good
2023-06-01 05:33:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1553.99,1273.82,good
2023-06-01 05:34:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,169.26,0.0,good
2023-06-01 05:35:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1897.56,1639.78,good
2023-06-01 05:36:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1987.19,1558.97,good
2023-06-01 05:37:00+00:00,IAWE_house_1,other,other,776.01,549.9,good
2023-06-01 05:38:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1865.94,1697.42,good
2023-06-01 05:39:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1787.2,1587.25,good
2023-06-01 05:40:00+00:00,IAWE_house_2,other,other,740.23,541.98,good
2023-06-01 05:41:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,333.06,0.0,good
2023-06-01 05:42:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1972.4,1844.44,good
2023-06-01 05:43:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,347.08,0.0,good
2023-06-01 05:44:00+00:00,IAWE_house_2,fridge,fridge,197.03,101.42,good
2023-06-01 05:45:00+00:00,IAWE_house_2,other,other,1008.41,737.71,good
2023-06-01 05:46:00+00:00,IAWE_house_1,other,other,1005.06,654.63,good
2023-06-01 05:47:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,203.9,0.0,good
2023-06-01 05:48:00+00:00,IAWE_house_1,other,other,734.71,609.48,good
2023-06-01 05:49:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2054.11,1722.96,good
2023-06-01 05:50:00+00:00,IAWE_house_2,fridge,fridge,145.56,93.08,good
2023-06-01 05:51:00+00:00,IAWE_house_1,fridge,fridge,120.81,5.0,good
2023-06-01 05:52:00+00:00,IAWE_house_2,fridge,fridge,287.47,131.93,good
2023-06-01 05:53:00+00:00,IAWE_house_2,other,other,901.89,686.35,good
2023-06-01 05:54:00+00:00,IAWE_house_1,other,other,869.96,707.21,good
2023-06-01 05:55:00+00:00,IAWE_house_1,lighting,lighting,267.1,0.0,good
2023-06-01 05:56:00+00:00,IAWE_house_2,other,other,968.24,730.84,good
2023-06-01 05:57:00+00:00,IAWE_house_1,fridge,fridge,121.57,5.0,good
2023-06-01 05:58:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2041.95,1575.55,good
2023-06-01 05:59:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1838.05,1548.72,good
2023-06-01 06:00:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,243.38,0.0,good
2023-06-01 06:01:00+00:00,IAWE_house_2,other,other,975.05,721.05,good
2023-06-01 06:02:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,466.61,0.0,good
2023-06-01 06:03:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,293.49,0.0,good
2023-06-01 06:04:00+00:00,IAWE_house_2,other,other,696.57,576.43,good
2023-06-01 06:05:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,317.9,0.0,good
2023-06-01 06:06:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1784.67,1617.15,good
2023-06-01 06:07:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2252.57,2146.59,good
2023-06-01 06:08:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1808.85,1414.73,good
2023-06-01 06:09:00+00:00,IAWE_house_2,lighting,lighting,380.39,135.15,good
2023-06-01 06:10:00+00:00,IAWE_house_2,fridge,fridge,223.01,146.98,good
2023-06-01 06:11:00+00:00,IAWE_house_2,other,other,995.34,694.89,good
2023-06-01 06:12:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,426.24,0.0,good
2023-06-01 06:13:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1604.81,1351.6,good
2023-06-01 06:14:00+00:00,IAWE_house_1,fridge,fridge,198.98,5.0,good
2023-06-01 06:15:00+00:00,IAWE_house_1,lighting,lighting,153.4,0.0,good
2023-06-01 06:16:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,413.1,0.0,good
2023-06-01 06:17:00+00:00,IAWE_house_2,fridge,fridge,278.3,80.09,good
2023-06-01 06:18:00+00:00,IAWE_house_2,fridge,fridge,78.83,5.0,good
2023-06-01 06:19:00+00:00,IAWE_house_2,other,other,774.69,645.3,good
2023-06-01 06:20:00+00:00,IAWE_house_2,lighting,lighting,395.61,126.76,good
2023-06-01 06:21:00+00:00,IAWE_house_1,other,other,918.96,762.53,good
2023-06-01 06:22:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2282.18,2142.32,good
2023-06-01 06:23:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2031.61,1622.72,good
2023-06-01 06:24:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,485.62,0.0,good
2023-06-01 06:25:00+00:00,IAWE_house_1,fridge,fridge,293.03,138.32,good
2023-06-01 06:26:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2210.81,1987.99,good
2023-06-01 06:27:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1854.06,1387.54,good
2023-06-01 06:28:00+00:00,IAWE_house_1,other,other,575.29,277.55,good
2023-06-01 06:29:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,380.81,0.0,good
2023-06-01 06:30:00+00:00,IAWE_house_2,fridge,fridge,68.13,5.0,good
2023-06-01 06:31:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2274.6,1911.22,good
2023-06-01 06:32:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2045.31,1722.2,good
2023-06-01 06:33:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2181.41,1881.38,good
2023-06-01 06:34:00+00:00,IAWE_house_1,other,other,784.28,509.77,good
2023-06-01 06:35:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1846.05,1573.97,good
2023-06-01 06:36:00+00:00,IAWE_house_1,fridge,fridge,100.79,5.0,good
2023-06-01 06:37:00+00:00,IAWE_house_2,fridge,fridge,155.82,5.0,good
2023-06-01 06:38:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1621.2,1314.93,good
2023-06-01 06:39:00+00:00,IAWE_house_2,fridge,fridge,278.3,90.63,good
2023-06-01 06:40:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2496.37,2044.6,good
2023-06-01 06:41:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2252.99,2130.27,good
2023-06-01 06:42:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2244.76,2043.93,good
2023-06-01 06:43:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2323.95,1960.09,good
2023-06-01 06:44:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1737.43,1387.27,good
2023-06-01 06:45:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2201.52,1857.51,good
2023-06-01 06:46:00+00:00,IAWE_house_2,lighting,lighting,175.01,0.0,good
2023-06-01 06:47:00+00:00,IAWE_house_2,other,other,719.58,453.74,good
2023-06-01 06:48:00+00:00,IAWE_house_2,other,other,962.29,675.67,good
2023-06-01 06:49:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1807.58,1310.5,good
2023-06-01 06:50:00+00:00,IAWE_house_1,lighting,lighting,276.25,0.0,good
2023-06-01 06:51:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,290.4,0.0,good
2023-06-01 06:52:00+00:00,IAWE_house_1,other,other,755.83,492.18,good
2023-06-01 06:53:00+00:00,IAWE_house_1,fridge,fridge,214.94,94.53,good
2023-06-01 06:54:00+00:00,IAWE_house_2,fridge,fridge,82.98,5.0,good
2023-06-01 06:55:00+00:00,IAWE_house_1,other,other,806.84,647.97,good
2023-06-01 06:56:00+00:00,IAWE_house_1,lighting,lighting,213.29,0.0,good
2023-06-01 06:57:00+00:00,IAWE_house_1,fridge,fridge,281.31,105.12,good
2023-06-01 06:58:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1926.22,1761.19,good
2023-06-01 06:59:00+00:00,IAWE_house_1,fridge,fridge,131.83,5.0,good
2023-06-01 07:00:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2239.55,1758.9,good
2023-06-01 07:01:00+00:00,IAWE_house_1,other,other,730.69,628.41,good
2023-06-01 07:02:00+00:00,IAWE_house_1,lighting,lighting,323.17,136.11,good
2023-06-01 07:03:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1923.89,1433.94,good
2023-06-01 07:04:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1746.85,1325.35,good
2023-06-01 07:05:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1480.44,1219.38,good
2023-06-01 07:06:00+00:00,IAWE_house_2,other,other,386.0,112.51,good
2023-06-01 07:07:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,351.86,0.0,good
2023-06-01 07:08:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1742.97,1450.27,good
2023-06-01 07:09:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1912.34,1598.69,good
2023-06-01 07:10:00+00:00,IAWE_house_2,other,other,394.66,146.76,good
2023-06-01 07:11:00+00:00,IAWE_house_2,other,other,987.81,639.9,good
2023-06-01 07:12:00+00:00,IAWE_house_1,fridge,fridge,264.93,127.27,good
2023-06-01 07:13:00+00:00,IAWE_house_2,fridge,fridge,150.21,5.0,good
2023-06-01 07:14:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,118.25,0.0,good
2023-06-01 07:15:00+00:00,IAWE_house_1,fridge,fridge,214.3,81.27,good
2023-06-01 07:16:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2083.6,1767.27,good
2023-06-01 07:17:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,487.31,0.0,good
2023-06-01 07:18:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1488.38,1379.06,good
2023-06-01 07:19:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2326.0,2130.39,good
2023-06-01 07:20:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,415.54,0.0,good
2023-06-01 07:21:00+00:00,IAWE_house_1,other,other,827.09,513.11,good
2023-06-01 07:22:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1542.75,1372.63,good
2023-06-01 07:23:00+00:00,IAWE_house_1,other,other,617.47,229.94,good
2023-06-01 07:24:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1881.14,1701.87,good
2023-06-01 07:25:00+00:00,IAWE_house_1,other,other,594.97,294.01,good
2023-06-01 07:26:00+00:00,IAWE_house_2,fridge,fridge,200.53,125.91,good
2023-06-01 07:27:00+00:00,IAWE_house_2,fridge,fridge,295.7,142.75,good
2023-06-01 07:28:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1524.57,1273.61,good
2023-06-01 07:29:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2557.24,2152.34,good
2023-06-01 07:30:00+00:00,IAWE_house_2,fridge,fridge,163.76,5.0,good
2023-06-01 07:31:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,270.31,0.0,good
2023-06-01 07:32:00+00:00,IAWE_house_1,fridge,fridge,157.74,91.61,good
2023-06-01 07:33:00+00:00,IAWE_house_2,fridge,fridge,160.45,97.13,good
2023-06-01 07:34:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,451.34,0.0,good
2023-06-01 07:35:00+00:00,IAWE_house_2,fridge,fridge,99.95,5.0,good
2023-06-01 07:36:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1727.83,1554.28,good
2023-06-01 07:37:00+00:00,IAWE_house_2,lighting,lighting,204.51,124.91,good
2023-06-01 07:38:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,468.16,0.0,good
2023-06-01 07:39:00+00:00,IAWE_house_2,fridge,fridge,213.52,108.45,good
2023-06-01 07:40:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2242.95,1743.05,good
2023-06-01 07:41:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,350.63,0.0,good
2023-06-01 07:42:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,305.24,0.0,good
2023-06-01 07:43:00+00:00,IAWE_house_1,fridge,fridge,167.57,5.0,good
2023-06-01 07:44:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1635.0,1473.11,good
2023-06-01 07:45:00+00:00,IAWE_house_2,fridge,fridge,251.49,138.1,good
2023-06-01 07:46:00+00:00,IAWE_house_2,fridge,fridge,207.36,140.79,good
2023-06-01 07:47:00+00:00,IAWE_house_2,lighting,lighting,129.45,59.21,good
2023-06-01 07:48:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1839.53,1468.37,good
2023-06-01 07:49:00+00:00,IAWE_house_2,fridge,fridge,168.6,91.72,good
2023-06-01 07:50:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2304.41,2005.33,good
2023-06-01 07:51:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2298.42,1926.33,good
2023-06-01 07:52:00+00:00,IAWE_house_2,lighting,lighting,268.13,0.0,good
2023-06-01 07:53:00+00:00,IAWE_house_2,other,other,304.81,169.84,good
2023-06-01 07:54:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1831.65,1423.23,good
2023-06-01 07:55:00+00:00,IAWE_house_2,fridge,fridge,148.64,5.0,good
2023-06-01 07:56:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,403.87,0.0,good
2023-06-01 07:57:00+00:00,IAWE_house_1,fridge,fridge,190.72,127.28,good
2023-06-01 07:58:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1917.68,1562.2,good
2023-06-01 07:59:00+00:00,IAWE_house_2,fridge,fridge,121.4,5.0,good
2023-06-01 08:00:00+00:00,IAWE_house_1,other,other,719.93,547.04,good
2023-06-01 08:01:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2088.07,1893.79,good
2023-06-01 08:02:00+00:00,IAWE_house_2,other,other,449.71,147.52,good
2023-06-01 08:03:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1898.52,1596.16,good
2023-06-01 08:04:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1401.76,1274.99,good
2023-06-01 08:05:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2425.71,2016.78,good
2023-06-01 08:06:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,226.88,0.0,good
2023-06-01 08:07:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2485.2,2075.29,good
2023-06-01 08:08:00+00:00,IAWE_house_2,lighting,lighting,246.33,0.0,good
2023-06-01 08:09:00+00:00,IAWE_house_1,other,other,884.1,521.14,good
2023-06-01 08:10:00+00:00,IAWE_house_1,other,other,384.08,193.78,good
2023-06-01 08:11:00+00:00,IAWE_house_2,fridge,fridge,174.0,5.0,good
2023-06-01 08:12:00+00:00,IAWE_house_1,lighting,lighting,259.82,0.0,good
2023-06-01 08:13:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1886.04,1631.76,good
2023-06-01 08:14:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2111.43,1829.25,good
2023-06-01 08:15:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,437.26,0.0,good
2023-06-01 08:16:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,297.08,0.0,good
2023-06-01 08:17:00+00:00,IAWE_house_2,fridge,fridge,238.93,91.91,good
2023-06-01 08:18:00+00:00,IAWE_house_2,other,other,565.04,203.58,good
2023-06-01 08:19:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,194.65,0.0,good
2023-06-01 08:20:00+00:00,IAWE_house_1,lighting,lighting,413.57,133.66,good
2023-06-01 08:21:00+00:00,IAWE_house_2,other,other,954.81,709.27,good
2023-06-01 08:22:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2049.16,1898.97,good
2023-06-01 08:23:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2008.71,1753.59,good
2023-06-01 08:24:00+00:00,IAWE_house_1,other,other,814.69,612.38,good
2023-06-01 08:25:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,159.15,0.0,good
2023-06-01 08:26:00+00:00,IAWE_house_2,fridge,fridge,162.27,5.0,good
2023-06-01 08:27:00+00:00,IAWE_house_1,fridge,fridge,193.4,5.0,good
2023-06-01 08:28:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1646.88,1339.04,good
2023-06-01 08:29:00+00:00,IAWE_house_1,other,other,815.68,466.63,good
2023-06-01 08:30:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,283.41,0.0,good
2023-06-01 08:31:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2342.22,2003.5,good
2023-06-01 08:32:00+00:00,IAWE_house_2,other,other,677.94,352.66,good
2023-06-01 08:33:00+00:00,IAWE_house_1,fridge,fridge,232.22,90.73,good
2023-06-01 08:34:00+00:00,IAWE_house_2,other,other,1033.31,760.56,good
2023-06-01 08:35:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1974.81,1829.12,good
2023-06-01 08:36:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,329.75,0.0,good
2023-06-01 08:37:00+00:00,IAWE_house_1,other,other,639.75,486.58,good
2023-06-01 08:38:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2039.81,1705.64,good
2023-06-01 08:39:00+00:00,IAWE_house_2,other,other,466.92,127.81,good
2023-06-01 08:40:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,278.66,0.0,good
2023-06-01 08:41:00+00:00,IAWE_house_1,fridge,fridge,190.28,5.0,good
2023-06-01 08:42:00+00:00,IAWE_house_2,other,other,736.17,454.47,good
2023-06-01 08:43:00+00:00,IAWE_house_2,fridge,fridge,315.26,127.88,good
2023-06-01 08:44:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2033.75,1602.09,good
2023-06-01 08:45:00+00:00,IAWE_house_1,other,other,774.88,523.28,good
2023-06-01 08:46:00+00:00,IAWE_house_2,other,other,406.97,191.15,good
2023-06-01 08:47:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,498.8,0.0,good
2023-06-01 08:48:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2187.09,1688.85,good
2023-06-01 08:49:00+00:00,IAWE_house_2,other,other,561.6,283.41,good
2023-06-01 08:50:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,355.31,0.0,good
2023-06-01 08:51:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,203.86,0.0,good
2023-06-01 08:52:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1569.07,1301.67,good
2023-06-01 08:53:00+00:00,IAWE_house_2,other,other,688.48,551.35,good
2023-06-01 08:54:00+00:00,IAWE_house_1,other,other,897.79,517.46,good
2023-06-01 08:55:00+00:00,IAWE_house_2,other,other,739.42,446.22,good
2023-06-01 08:56:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2047.73,1607.43,good
2023-06-01 08:57:00+00:00,IAWE_house_2,other,other,582.11,432.39,good
2023-06-01 08:58:00+00:00,IAWE_house_2,other,other,672.15,538.75,good
2023-06-01 08:59:00+00:00,IAWE_house_2,fridge,fridge,278.37,148.85,good
2023-06-01 09:00:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2345.93,2017.3,good
2023-06-01 09:01:00+00:00,IAWE_house_1,other,other,487.68,106.92,good
2023-06-01 09:02:00+00:00,IAWE_house_2,other,other,934.35,788.43,good
2023-06-01 09:03:00+00:00,IAWE_house_2,other,other,542.79,399.55,good
2023-06-01 09:04:00+00:00,IAWE_house_1,other,other,370.81,159.73,good
2023-06-01 09:05:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1755.75,1556.29,good
2023-06-01 09:06:00+00:00,IAWE_house_2,other,other,607.92,355.6,good
2023-06-01 09:07:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1569.73,1363.07,good
2023-06-01 09:08:00+00:00,IAWE_house_1,fridge,fridge,132.34,5.0,good
2023-06-01 09:09:00+00:00,IAWE_house_2,other,other,856.58,506.11,good
2023-06-01 09:10:00+00:00,IAWE_house_2,other,other,943.74,558.66,good
2023-06-01 09:11:00+00:00,IAWE_house_2,other,other,788.74,676.38,good
2023-06-01 09:12:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,409.1,0.0,good
2023-06-01 09:13:00+00:00,IAWE_house_1,other,other,629.49,308.57,good
2023-06-01 09:14:00+00:00,IAWE_house_2,lighting,lighting,335.51,123.07,good
2023-06-01 09:15:00+00:00,IAWE_house_2,lighting,lighting,123.15,0.0,good
2023-06-01 09:16:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,488.16,0.0,good
2023-06-01 09:17:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1876.79,1736.02,good
2023-06-01 09:18:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2142.66,1864.33,good
2023-06-01 09:19:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,113.7,0.0,good
2023-06-01 09:20:00+00:00,IAWE_house_1,other,other,515.33,211.81,good
2023-06-01 09:21:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,100.24,0.0,good
2023-06-01 09:22:00+00:00,IAWE_house_2,fridge,fridge,195.93,130.6,good
2023-06-01 09:23:00+00:00,IAWE_house_1,other,other,396.97,209.43,good
2023-06-01 09:24:00+00:00,IAWE_house_1,other,other,882.38,694.93,good
2023-06-01 09:25:00+00:00,IAWE_house_2,lighting,lighting,125.57,0.0,good
2023-06-01 09:26:00+00:00,IAWE_house_2,lighting,lighting,180.84,0.0,good
2023-06-01 09:27:00+00:00,IAWE_house_2,lighting,lighting,217.2,133.36,good
2023-06-01 09:28:00+00:00,IAWE_house_1,fridge,fridge,73.24,5.0,good
2023-06-01 09:29:00+00:00,IAWE_house_2,fridge,fridge,276.72,114.51,good
2023-06-01 09:30:00+00:00,IAWE_house_1,fridge,fridge,253.37,114.62,good
2023-06-01 09:31:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,328.56,0.0,good
2023-06-01 09:32:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1832.45,1480.68,good
2023-06-01 09:33:00+00:00,IAWE_house_2,other,other,509.3,152.63,good
2023-06-01 09:34:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,189.85,0.0,good
2023-06-01 09:35:00+00:00,IAWE_house_2,other,other,804.41,502.71,good
2023-06-01 09:36:00+00:00,IAWE_house_2,fridge,fridge,272.21,120.99,good
2023-06-01 09:37:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,167.97,0.0,good
2023-06-01 09:38:00+00:00,IAWE_house_2,lighting,lighting,170.08,0.0,good
2023-06-01 09:39:00+00:00,IAWE_house_2,other,other,886.56,509.85,good
2023-06-01 09:40:00+00:00,IAWE_house_1,other,other,720.78,423.34,good
2023-06-01 09:41:00+00:00,IAWE_house_2,other,other,834.82,602.78,good
2023-06-01 09:42:00+00:00,IAWE_house_2,other,other,585.35,285.13,good
2023-06-01 09:43:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,1624.67,1385.9,good
2023-06-01 09:44:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1670.96,1550.6,good
2023-06-01 09:45:00+00:00,IAWE_house_2,fridge,fridge,164.46,113.79,good
2023-06-01 09:46:00+00:00,IAWE_house_1,other,other,556.49,353.79,good
2023-06-01 09:47:00+00:00,IAWE_house_1,fridge,fridge,163.75,5.0,good
2023-06-01 09:48:00+00:00,IAWE_house_2,lighting,lighting,289.22,0.0,good
2023-06-01 09:49:00+00:00,IAWE_house_1,lighting,lighting,114.8,0.0,good
2023-06-01 09:50:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,1577.91,1318.66,good
2023-06-01 09:51:00+00:00,IAWE_house_1,fridge,fridge,227.07,128.46,good
2023-06-01 09:52:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,399.43,0.0,good
2023-06-01 09:53:00+00:00,IAWE_house_2,other,other,904.0,796.22,good
2023-06-01 09:54:00+00:00,IAWE_house_2,fridge,fridge,217.7,148.63,good
2023-06-01 09:55:00+00:00,IAWE_house_1,ac_hvac,air_conditioner,2260.52,1877.95,good
2023-06-01 09:56:00+00:00,IAWE_house_2,fridge,fridge,147.47,5.0,good
2023-06-01 09:57:00+00:00,IAWE_house_2,lighting,lighting,276.5,76.23,good
2023-06-01 09:58:00+00:00,IAWE_house_2,ac_hvac,air_conditioner,2316.74,1872.74,good
